"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"55259540","zhongfucheng3y/austin",false,"624","1","0","1374","Java","master","Apache License 2.0","http://106.75.176.183:3001","74","5526","36","20073","2021-11-06T09:36:01","2024-12-17T07:43:25","2024-12-17T08:28:10","34","4","39","0","3359","15004","6070","[{""codeLines"":7,""commentLines"":0,""language"":""Text"",""blankLines"":0},{""codeLines"":10688,""commentLines"":5753,""language"":""Java"",""blankLines"":2560},{""codeLines"":1349,""commentLines"":78,""language"":""SQL"",""blankLines"":227},{""codeLines"":747,""commentLines"":37,""language"":""Maven"",""blankLines"":111},{""codeLines"":115,""commentLines"":45,""language"":""Properties"",""blankLines"":34},{""codeLines"":12,""commentLines"":0,""language"":""CSV"",""blankLines"":0},{""codeLines"":13,""commentLines"":27,""language"":""Bourne Shell"",""blankLines"":17},{""codeLines"":9,""commentLines"":8,""language"":""Lua"",""blankLines"":0},{""codeLines"":992,""commentLines"":0,""language"":""Markdown"",""blankLines"":331},{""codeLines"":765,""commentLines"":13,""language"":""YAML"",""blankLines"":25},{""codeLines"":5,""commentLines"":4,""language"":""Dockerfile"",""blankLines"":4},{""codeLines"":302,""commentLines"":105,""language"":""XML"",""blankLines"":50}]","2024-12-17T07:43:24","bd75dd72d86bb3504f6ac91bc9a9610d35afa7b6",true,false,false,false,"{""Java"":588704,""Erlang"":33447,""Lua"":542,""Shell"":478,""Dockerfile"":305}","bug;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
"68457354","zcshou/gogogo",false,"539","1","7","715","Java","master","GNU General Public License v3.0","https://itexp.blog.csdn.net/","23","6117","8","413541","2021-12-03T06:59:39","2025-02-15T12:50:18","2025-02-15T08:33:07","68","1","139","0","1091","7082","584","[{""codeLines"":2299,""commentLines"":57,""language"":""XML"",""blankLines"":224},{""codeLines"":129,""commentLines"":22,""language"":""Bourne Shell"",""blankLines"":21},{""codeLines"":264,""commentLines"":44,""language"":""Markdown"",""blankLines"":144},{""codeLines"":11,""commentLines"":13,""language"":""Properties"",""blankLines"":0},{""codeLines"":59,""commentLines"":2,""language"":""DOS Batch"",""blankLines"":23},{""codeLines"":8,""commentLines"":19,""language"":""ProGuard"",""blankLines"":4},{""codeLines"":3900,""commentLines"":360,""language"":""Java"",""blankLines"":619},{""codeLines"":280,""commentLines"":47,""language"":""YAML"",""blankLines"":43},{""codeLines"":130,""commentLines"":20,""language"":""Gradle"",""blankLines"":13},{""codeLines"":2,""commentLines"":0,""language"":""INI"",""blankLines"":0}]","2025-02-14T01:51:02","897feca16d3ef653cf02e0ad2066d2d2d2e7fb13",false,false,false,false,"{""Java"":220940}","bug;dependencies;documentation;duplicate;enhancement;feature;github_actions;help wanted;inactive;invalid;java;needs-more-info;question;reproduce;wontfix","android;fake-gps;fake-locations;java;joystick;map;mock-location;mock-locations;mockgps;virtual-location"
"69870684","201206030/novel",false,"218","6","12","1382","Java","master","Apache License 2.0","https://novel.xxyopen.com","87","5156","2","99455","2019-11-11T01:13:52","2025-02-20T08:43:07","2025-02-22T02:42:48","0","0","5","0","2519","9116","3758","[{""codeLines"":153,""commentLines"":0,""language"":""DOS Batch"",""blankLines"":35},{""codeLines"":76,""commentLines"":0,""language"":""JSON"",""blankLines"":0},{""codeLines"":220,""commentLines"":62,""language"":""Bourne Shell"",""blankLines"":34},{""codeLines"":172,""commentLines"":0,""language"":""Markdown"",""blankLines"":67},{""codeLines"":253,""commentLines"":25,""language"":""XML"",""blankLines"":40},{""codeLines"":215,""commentLines"":90,""language"":""YAML"",""blankLines"":28},{""codeLines"":7113,""commentLines"":3521,""language"":""Java"",""blankLines"":2205},{""codeLines"":284,""commentLines"":24,""language"":""SQL"",""blankLines"":53},{""codeLines"":367,""commentLines"":19,""language"":""Velocity Template Language"",""blankLines"":36},{""codeLines"":2,""commentLines"":0,""language"":""Properties"",""blankLines"":0},{""codeLines"":261,""commentLines"":17,""language"":""Maven"",""blankLines"":21}]","2025-02-20T08:43:01","e54b656799eae49df317a02ae207a8ee10c07424",true,false,false,false,"{""Java"":319791}","bug;dependencies;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix","book;cms;mybatis;novel;read;springboot"
"70230019","opengoofy/hippo4j",false,"2353","28","18","1199","Java","develop","Apache License 2.0","http://hippo4j.cn","77","5658","146","23733","2021-06-16T02:59:48","2025-02-23T03:03:40","2025-02-23T03:03:44","687","97","896","40","13955","105923","31045","[{""codeLines"":211,""commentLines"":57,""language"":""XML"",""blankLines"":10},{""codeLines"":3837,""commentLines"":612,""language"":""JavaScript"",""blankLines"":387},{""codeLines"":5576,""commentLines"":138,""language"":""Maven"",""blankLines"":411},{""codeLines"":4019,""commentLines"":27,""language"":""Markdown"",""blankLines"":1599},{""codeLines"":952,""commentLines"":22,""language"":""Sass"",""blankLines"":136},{""codeLines"":90,""commentLines"":4,""language"":""Bourne Shell"",""blankLines"":31},{""codeLines"":470,""commentLines"":162,""language"":""YAML"",""blankLines"":55},{""codeLines"":39766,""commentLines"":29054,""language"":""Java"",""blankLines"":9967},{""codeLines"":347,""commentLines"":0,""language"":""JSX"",""blankLines"":10},{""codeLines"":12,""commentLines"":0,""language"":""INI"",""blankLines"":2},{""codeLines"":1370,""commentLines"":142,""language"":""Properties"",""blankLines"":175},{""codeLines"":93,""commentLines"":0,""language"":""Text"",""blankLines"":48},{""codeLines"":2781,""commentLines"":146,""language"":""TypeScript"",""blankLines"":207},{""codeLines"":24312,""commentLines"":0,""language"":""JSON"",""blankLines"":4},{""codeLines"":17787,""commentLines"":477,""language"":""Vuejs Component"",""blankLines"":604},{""codeLines"":97,""commentLines"":0,""language"":""Windows Module Definition"",""blankLines"":6},{""codeLines"":83,""commentLines"":0,""language"":""Less"",""blankLines"":0},{""codeLines"":24,""commentLines"":5,""language"":""DOS Batch"",""blankLines"":19},{""codeLines"":540,""commentLines"":88,""language"":""SQL"",""blankLines"":62},{""codeLines"":932,""commentLines"":42,""language"":""SCSS"",""blankLines"":136},{""codeLines"":19,""commentLines"":15,""language"":""Dockerfile"",""blankLines"":7},{""codeLines"":1968,""commentLines"":2,""language"":""SVG"",""blankLines"":0},{""codeLines"":35,""commentLines"":21,""language"":""HTML"",""blankLines"":3},{""codeLines"":602,""commentLines"":31,""language"":""CSS"",""blankLines"":76}]","2025-02-23T03:03:40","7d78be3cab526501ad876495862f4cec108da2af",true,false,false,false,"{""Java"":2835335,""Vue"":563819,""JavaScript"":108133,""TypeScript"":84067,""SCSS"":20721,""HTML"":7783,""Shell"":4353,""Batchfile"":1834,""Less"":1790,""Dockerfile"":1564,""CSS"":825}","dependencies;github_actions;good first issue;good pro issue;help-wanted;in: agent;in: console;in: document;in: example;in: frontend;in: hippo4j-all;in: hippo4j-config;in: hippo4j-server;in: i18n;in: test;java;javascript;status: invalid;type: bug;type: build;type: community;type: documentation;type: duplicate;type: enhancement;type: feature;type: question;type: refactor;type: security;type: testing","blocking-queue;dynamic;dynamic-threadpool;java;kafka;monitor;resizable;rocketmq;springboot;thread-pool"
"70249812","zfile-dev/zfile",false,"637","67","61","1828","Java","main","MIT License","https://www.zfile.vip","98","9583","5","46394","2019-08-19T01:57:56","2024-10-26T02:17:40","2024-10-26T10:46:20","593","88","94","42","3682","18339","4546","[{""codeLines"":865,""commentLines"":0,""language"":""SVG"",""blankLines"":0},{""codeLines"":281,""commentLines"":7,""language"":""Maven"",""blankLines"":19},{""codeLines"":300,""commentLines"":0,""language"":""HTML"",""blankLines"":31},{""codeLines"":7,""commentLines"":0,""language"":""Text"",""blankLines"":0},{""codeLines"":56,""commentLines"":6,""language"":""CSS"",""blankLines"":0},{""codeLines"":397,""commentLines"":75,""language"":""XML"",""blankLines"":60},{""codeLines"":11,""commentLines"":10,""language"":""Properties"",""blankLines"":12},{""codeLines"":96,""commentLines"":0,""language"":""JSON"",""blankLines"":0},{""codeLines"":10809,""commentLines"":3849,""language"":""Java"",""blankLines"":3376},{""codeLines"":91,""commentLines"":0,""language"":""SQL"",""blankLines"":9},{""codeLines"":54,""commentLines"":0,""language"":""Markdown"",""blankLines"":18},{""codeLines"":5367,""commentLines"":599,""language"":""JavaScript"",""blankLines"":157},{""codeLines"":5,""commentLines"":0,""language"":""YAML"",""blankLines"":0}]","2024-10-26T02:17:40","8f8dc863651f1b5620c7b24ee25f6385ee69f376",true,false,false,false,"{""Java"":621312,""HTML"":15266,""JavaScript"":1560,""CSS"":539}","bug;dependencies;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix","clouddisk;h2;h5ai;mysql;spring-boot;vue"
"70250479","fongmi/tv",false,"5280","3","0","1851","Java","release","GNU General Public License v3.0",,"77","5548","7","335512","2022-06-22T09:10:23","2025-02-26T02:15:22","2025-02-26T05:23:59","0","0","425","2","11368","59362","4425","[{""codeLines"":259,""commentLines"":0,""language"":""Python"",""blankLines"":100},{""codeLines"":4857,""commentLines"":0,""language"":""CSS"",""blankLines"":746},{""codeLines"":235,""commentLines"":0,""language"":""HTML"",""blankLines"":6},{""codeLines"":1226,""commentLines"":0,""language"":""JSON"",""blankLines"":0},{""codeLines"":73,""commentLines"":2,""language"":""DOS Batch"",""blankLines"":21},{""codeLines"":56,""commentLines"":19,""language"":""ProGuard"",""blankLines"":18},{""codeLines"":36866,""commentLines"":2099,""language"":""Java"",""blankLines"":8014},{""codeLines"":42,""commentLines"":20,""language"":""Properties"",""blankLines"":0},{""codeLines"":2,""commentLines"":0,""language"":""YAML"",""blankLines"":0},{""codeLines"":382,""commentLines"":1,""language"":""Gradle"",""blankLines"":57},{""codeLines"":126,""commentLines"":36,""language"":""Bourne Shell"",""blankLines"":23},{""codeLines"":711,""commentLines"":0,""language"":""Markdown"",""blankLines"":169},{""codeLines"":3500,""commentLines"":2155,""language"":""JavaScript"",""blankLines"":818},{""codeLines"":11023,""commentLines"":93,""language"":""XML"",""blankLines"":1396},{""codeLines"":4,""commentLines"":0,""language"":""SVG"",""blankLines"":0}]","2025-02-26T02:14:50","1cf5c6df74ffd2da2731b794cb3693c7441b12bd",false,false,false,false,"{""Java"":1577653,""JavaScript"":207681,""CSS"":153233,""HTML"":16563,""Python"":9407,""Batchfile"":262}","bug;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix","catvod;danmaku;ijkplayer;leanback;media3;p2p;thunder;tvbus"
"70305555","didi/knowstreaming",false,"1376","34","23","1281","Java","master","GNU Affero General Public License v3.0","https://knowstreaming.com","116","6934","59","200022","2020-03-19T05:13:51","2024-10-12T12:26:14","2024-10-12T12:00:02","638","133","601","5","17949","138555","10790","[{""codeLines"":10,""commentLines"":0,""language"":""HTML"",""blankLines"":0},{""codeLines"":15,""commentLines"":0,""language"":""Text"",""blankLines"":5},{""codeLines"":865,""commentLines"":386,""language"":""Python"",""blankLines"":253},{""codeLines"":63,""commentLines"":0,""language"":""SVG"",""blankLines"":0},{""codeLines"":838,""commentLines"":22,""language"":""SQL"",""blankLines"":134},{""codeLines"":16,""commentLines"":6,""language"":""Dockerfile"",""blankLines"":4},{""codeLines"":38142,""commentLines"":0,""language"":""JSON"",""blankLines"":0},{""codeLines"":33332,""commentLines"":1984,""language"":""TypeScript"",""blankLines"":1997},{""codeLines"":729,""commentLines"":92,""language"":""XML"",""blankLines"":76},{""codeLines"":5903,""commentLines"":109,""language"":""Less"",""blankLines"":524},{""codeLines"":4325,""commentLines"":15,""language"":""Markdown"",""blankLines"":2000},{""codeLines"":1832,""commentLines"":6,""language"":""Bourne Shell"",""blankLines"":52},{""codeLines"":2527,""commentLines"":349,""language"":""YAML"",""blankLines"":241},{""codeLines"":1132,""commentLines"":37,""language"":""Maven"",""blankLines"":132},{""codeLines"":47390,""commentLines"":7651,""language"":""Java"",""blankLines"":12437},{""codeLines"":1294,""commentLines"":130,""language"":""JavaScript"",""blankLines"":36},{""codeLines"":142,""commentLines"":3,""language"":""make"",""blankLines"":58}]","2024-10-12T11:59:58","4c10b4ce9cce71951e777eaf01fcc4610b6bba19",false,false,false,false,"{""Java"":2769506,""TypeScript"":1208480,""Less"":134205,""Shell"":52970,""Python"":40580,""JavaScript"":30073,""CSS"":10184,""Makefile"":6141,""Smarty"":4803,""Mustache"":2758,""Dockerfile"":2443,""HTML"":143}","dev: backend;dev: front-end;dev: logi-common;dev: op;dev: project-manager;good first issue;level: easy;level: hard;level: normal;p0;p1;p2;pr: awaiting review;pr: first-time contributor;status: contribution welcome;status: discussion-required;status: pending;status: resolved;status: wontfix;type: bug;type: container;type: dependencies;type: discussion;type: documentation;type: duplicate;type: enhancement;type: feature;type: optimization suggestion;type: performance;type: question;type: script;type: security;type: suspect","cluster-manager;clustermanager;kafka;kafkamanager;kafkamonitor;knowstreaming;logikm;multi-cluster;multi-cluster-management"
"71851786","software-mansion/react-native-svg",false,"2165","83","121","1145","Java","main","MIT License",,"102","7631","207","88360","2016-01-17T02:29:21","2025-02-24T09:44:57","2025-02-24T05:53:32","1729","137","878","30","9696","65551","5622","[{""codeLines"":920,""commentLines"":10,""language"":""YAML"",""blankLines"":89},{""codeLines"":4826,""commentLines"":246,""language"":""C++"",""blankLines"":1081},{""codeLines"":137,""commentLines"":33,""language"":""Kotlin"",""blankLines"":36},{""codeLines"":82,""commentLines"":0,""language"":""CMake"",""blankLines"":10},{""codeLines"":332,""commentLines"":200,""language"":""Gradle"",""blankLines"":56},{""codeLines"":51,""commentLines"":43,""language"":""Diff"",""blankLines"":8},{""codeLines"":61,""commentLines"":25,""language"":""Windows Resource File"",""blankLines"":18},{""codeLines"":3,""commentLines"":0,""language"":""Windows Module Definition"",""blankLines"":0},{""codeLines"":1505,""commentLines"":0,""language"":""JSON"",""blankLines"":0},{""codeLines"":320,""commentLines"":2,""language"":""PEG.js"",""blankLines"":37},{""codeLines"":3636,""commentLines"":84,""language"":""XML"",""blankLines"":51},{""codeLines"":1,""commentLines"":9,""language"":""ProGuard"",""blankLines"":1},{""codeLines"":16076,""commentLines"":2231,""language"":""Java"",""blankLines"":2508},{""codeLines"":23,""commentLines"":2,""language"":""Swift"",""blankLines"":5},{""codeLines"":26,""commentLines"":0,""language"":""HTML"",""blankLines"":1},{""codeLines"":5145,""commentLines"":108,""language"":""JavaScript"",""blankLines"":473},{""codeLines"":317,""commentLines"":345,""language"":""Bourne Shell"",""blankLines"":85},{""codeLines"":51,""commentLines"":0,""language"":""SVG"",""blankLines"":0},{""codeLines"":3778,""commentLines"":783,""language"":""C/C++ Header"",""blankLines"":1189},{""codeLines"":29,""commentLines"":52,""language"":""Properties"",""blankLines"":16},{""codeLines"":472,""commentLines"":0,""language"":""IDL"",""blankLines"":70},{""codeLines"":22,""commentLines"":0,""language"":""Metal"",""blankLines"":7},{""codeLines"":14741,""commentLines"":398,""language"":""TypeScript"",""blankLines"":1457},{""codeLines"":139,""commentLines"":4,""language"":""DOS Batch"",""blankLines"":42},{""codeLines"":26,""commentLines"":0,""language"":""XAML"",""blankLines"":0},{""codeLines"":69,""commentLines"":2,""language"":""Ruby"",""blankLines"":12},{""codeLines"":118,""commentLines"":0,""language"":""Objective-C"",""blankLines"":29},{""codeLines"":10566,""commentLines"":1033,""language"":""Objective-C++"",""blankLines"":2032},{""codeLines"":132,""commentLines"":7,""language"":""PEG"",""blankLines"":26},{""codeLines"":526,""commentLines"":3,""language"":""Visual Studio Solution"",""blankLines"":3},{""codeLines"":1421,""commentLines"":2,""language"":""Markdown"",""blankLines"":354}]","2025-02-24T09:44:51","151f9fec198aba5715147f375fe037b2b012202f",true,false,false,false,"{""Java"":672685,""TypeScript"":482693,""Objective-C++"":373310,""C++"":325709,""JavaScript"":112249,""Objective-C"":71327,""Ruby"":10341,""Kotlin"":7783,""PEG.js"":7702,""C"":5748,""CMake"":1917,""Starlark"":1806,""Makefile"":1267,""Swift"":952,""Metal"":905,""Shell"":70}","bug;close when stale;dependencies;discussion;duplicate;enhancement;feature request;good first issue;help wanted;invalid;javascript;maintainer issue;maybe fixed;missing info;missing repro;platform: android;platform: ios;question;repro provided;ruby;semantic-release;stale;suggestion;windows;wontfix;workaround exists",""
"75167431","amitshekhariitbhu/from-java-to-kotlin",false,"164","1","0","789","Java","master","Apache License 2.0","https://outcomeschool.com","188","6177","35","258","2017-05-21T11:56:27","2024-09-09T04:05:20","2024-09-09T07:04:21","11","5","63","5","252","809","0","[{""codeLines"":763,""commentLines"":0,""language"":""Markdown"",""blankLines"":238},{""codeLines"":3,""commentLines"":0,""language"":""Kotlin"",""blankLines"":1},{""codeLines"":43,""commentLines"":0,""language"":""Java"",""blankLines"":13}]","2024-09-09T04:05:20","815cb7a7d593d6f5cf30df0b3ec6ecbd5387ac26",true,false,false,false,"{""Java"":1138,""Kotlin"":78}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix","android;cheet-sheet;java;java-to-kotiln;kotlin;kotlin-android;kotlin-language"
"76040166","amitshekhariitbhu/android-interview-questions",false,"477","1","0","2294","Java","master","Apache License 2.0","https://outcomeschool.com","505","11687","46","1244","2017-07-09T06:47:24","2025-02-25T02:52:11","2025-02-26T07:12:50","34","10","103","2","461","683","1","[{""codeLines"":11,""commentLines"":1,""language"":""YAML"",""blankLines"":1},{""codeLines"":5,""commentLines"":0,""language"":""Kotlin"",""blankLines"":0},{""codeLines"":662,""commentLines"":0,""language"":""Markdown"",""blankLines"":459},{""codeLines"":5,""commentLines"":0,""language"":""Java"",""blankLines"":1}]","2025-02-25T02:52:10","3212618188fbe5d5696a6f387a779b4d904febf0",true,false,false,false,"{""Java"":144,""Kotlin"":118}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix","android;android-interview;android-interview-practice;android-interview-question;android-interview-questions;android-interviews;answers;cheat-sheets;cheatsheet;interview-practice;interview-prep;interview-questions;kotlin;kotlin-android;kotlin-coroutines;questions;questions-and-answers"
"77203856","dromara/lamp-cloud",false,"1072","4","0","1681","Java","java17/5.x","Apache License 2.0","http://tangyh.top","188","5569","6","47127","2018-01-17T02:51:04","2025-02-18T01:35:26","2025-02-20T06:41:25","164","4","9","0","10402","55886","20251","[{""codeLines"":32,""commentLines"":12,""language"":""DOS Batch"",""blankLines"":12},{""codeLines"":7840,""commentLines"":658,""language"":""SQL"",""blankLines"":1761},{""codeLines"":35912,""commentLines"":18965,""language"":""Java"",""blankLines"":7348},{""codeLines"":16,""commentLines"":0,""language"":""Dockerfile"",""blankLines"":6},{""codeLines"":1487,""commentLines"":157,""language"":""XML"",""blankLines"":172},{""codeLines"":248,""commentLines"":13,""language"":""Bourne Shell"",""blankLines"":50},{""codeLines"":2829,""commentLines"":90,""language"":""Maven"",""blankLines"":253},{""codeLines"":74,""commentLines"":75,""language"":""Properties"",""blankLines"":6},{""codeLines"":102,""commentLines"":28,""language"":""Groovy"",""blankLines"":34},{""codeLines"":4834,""commentLines"":3,""language"":""Freemarker Template"",""blankLines"":398},{""codeLines"":33,""commentLines"":0,""language"":""Text"",""blankLines"":1},{""codeLines"":987,""commentLines"":0,""language"":""Markdown"",""blankLines"":310},{""codeLines"":1492,""commentLines"":250,""language"":""YAML"",""blankLines"":51}]","2025-02-18T01:35:09","38616b609afc693d367f7677f9e0703e1fe1a1f4",true,false,false,false,"{""Java"":2709932,""FreeMarker"":211990,""Shell"":8337,""Batchfile"":1787,""Dockerfile"":1431,""Fluent"":52}","bug;duplicate;help wanted;invalid;question;wontfix;优化;新功能","admin;cloud;eureka;gateway;hystrix;java;jwt;mybatis;nacos;seata;spring;spring-cloud;springboot;springcloud;xss;zuul"
